Speaker ID,Gender,Number of Words,Word ID,Pronunciation,Path
11,Boy,100,39,Wrong,ASMDD/speaker_11_b_100/39_N.wav
11,Boy,100,48,Wrong,ASMDD/speaker_11_b_100/48_N.wav
11,Boy,100,50,Wrong,ASMDD/speaker_11_b_100/50_N.wav
11,Boy,100,53,Right,ASMDD/speaker_11_b_100/53.wav
11,Boy,100,57,Wrong,ASMDD/speaker_11_b_100/57_N.wav
11,Boy,100,58,Wrong,ASMDD/speaker_11_b_100/58_N.wav
11,Boy,100,64,Wrong,ASMDD/speaker_11_b_100/64_N.wav
11,Boy,100,72,Wrong,ASMDD/speaker_11_b_100/72_N.wav
11,Boy,100,79,Wrong,ASMDD/speaker_11_b_100/79_N.wav
11,Boy,100,92,Wrong,ASMDD/speaker_11_b_100/92_N.wav
11,Boy,100,96,Wrong,ASMDD/speaker_11_b_100/96_N.wav
11,Boy,100,100,Wrong,ASMDD/speaker_11_b_100/100_N.wav
12,Boy,100,8,Right,ASMDD/speaker_12_b_100/8.wav
12,Boy,100,13,Right,ASMDD/speaker_12_b_100/13.wav
12,Boy,100,3,Right,ASMDD/speaker_12_b_100/3.wav
12,Boy,100,12,Right,ASMDD/speaker_12_b_100/12.wav
12,Boy,100,10,Right,ASMDD/speaker_12_b_100/10.wav
12,Boy,100,6,Right,ASMDD/speaker_12_b_100/6.wav
12,Boy,100,11,Right,ASMDD/speaker_12_b_100/11.wav
12,Boy,100,7,Right,ASMDD/speaker_12_b_100/7.wav
12,Boy,100,14,Right,ASMDD/speaker_12_b_100/14.wav
12,Boy,100,4,Right,ASMDD/speaker_12_b_100/4.wav
12,Boy,100,9,Right,ASMDD/speaker_12_b_100/9.wav
12,Boy,100,16,Right,ASMDD/speaker_12_b_100/16.wav
12,Boy,100,5,Right,ASMDD/speaker_12_b_100/5.wav
12,Boy,100,1,Right,ASMDD/speaker_12_b_100/1.wav
12,Boy,100,22,Right,ASMDD/speaker_12_b_100/22.wav
12,Boy,100,49,Right,ASMDD/speaker_12_b_100/49.wav
12,Boy,100,26,Right,ASMDD/speaker_12_b_100/26.wav
12,Boy,100,33,Right,ASMDD/speaker_12_b_100/33.wav
12,Boy,100,48,Right,ASMDD/speaker_12_b_100/48.wav
12,Boy,100,45,Right,ASMDD/speaker_12_b_100/45.wav
12,Boy,100,30,Right,ASMDD/speaker_12_b_100/30.wav
12,Boy,100,43,Right,ASMDD/speaker_12_b_100/43.wav
12,Boy,100,23,Right,ASMDD/speaker_12_b_100/23.wav
12,Boy,100,27,Right,ASMDD/speaker_12_b_100/27.wav
12,Boy,100,38,Right,ASMDD/speaker_12_b_100/38.wav
12,Boy,100,29,Right,ASMDD/speaker_12_b_100/29.wav
12,Boy,100,32,Right,ASMDD/speaker_12_b_100/32.wav
12,Boy,100,35,Right,ASMDD/speaker_12_b_100/35.wav
12,Boy,100,46,Right,ASMDD/speaker_12_b_100/46.wav
12,Boy,100,39,Right,ASMDD/speaker_12_b_100/39.wav
12,Boy,100,28,Right,ASMDD/speaker_12_b_100/28.wav
12,Boy,100,47,Right,ASMDD/speaker_12_b_100/47.wav
12,Boy,100,42,Right,ASMDD/speaker_12_b_100/42.wav
12,Boy,100,34,Right,ASMDD/speaker_12_b_100/34.wav
12,Boy,100,21,Right,ASMDD/speaker_12_b_100/21.wav
12,Boy,100,25,Right,ASMDD/speaker_12_b_100/25.wav
12,Boy,100,20,Right,ASMDD/speaker_12_b_100/20.wav
12,Boy,100,40,Right,ASMDD/speaker_12_b_100/40.wav
12,Boy,100,41,Right,ASMDD/speaker_12_b_100/41.wav
12,Boy,100,60,Right,ASMDD/speaker_12_b_100/60.wav
12,Boy,100,61,Right,ASMDD/speaker_12_b_100/61.wav
12,Boy,100,54,Right,ASMDD/speaker_12_b_100/54.wav
12,Boy,100,51,Right,ASMDD/speaker_12_b_100/51.wav
12,Boy,100,58,Right,ASMDD/speaker_12_b_100/58.wav
12,Boy,100,65,Right,ASMDD/speaker_12_b_100/65.wav
12,Boy,100,69,Right,ASMDD/speaker_12_b_100/69.wav
12,Boy,100,56,Right,ASMDD/speaker_12_b_100/56.wav
12,Boy,100,67,Right,ASMDD/speaker_12_b_100/67.wav
12,Boy,100,63,Right,ASMDD/speaker_12_b_100/63.wav
12,Boy,100,59,Right,ASMDD/speaker_12_b_100/59.wav
12,Boy,100,55,Right,ASMDD/speaker_12_b_100/55.wav
12,Boy,100,53,Right,ASMDD/speaker_12_b_100/53.wav
12,Boy,100,74,Right,ASMDD/speaker_12_b_100/74.wav
12,Boy,100,70,Right,ASMDD/speaker_12_b_100/70.wav
12,Boy,100,75,Right,ASMDD/speaker_12_b_100/75.wav
12,Boy,100,66,Right,ASMDD/speaker_12_b_100/66.wav
12,Boy,100,72,Right,ASMDD/speaker_12_b_100/72.wav
12,Boy,100,73,Right,ASMDD/speaker_12_b_100/73.wav
12,Boy,100,64,Right,ASMDD/speaker_12_b_100/64.wav
12,Boy,100,83,Right,ASMDD/speaker_12_b_100/83.wav
12,Boy,100,90,Right,ASMDD/speaker_12_b_100/90.wav
12,Boy,100,94,Right,ASMDD/speaker_12_b_100/94.wav
12,Boy,100,81,Right,ASMDD/speaker_12_b_100/81.wav
12,Boy,100,85,Right,ASMDD/speaker_12_b_100/85.wav
12,Boy,100,99,Right,ASMDD/speaker_12_b_100/99.wav
12,Boy,100,82,Right,ASMDD/speaker_12_b_100/82.wav
12,Boy,100,89,Right,ASMDD/speaker_12_b_100/89.wav
12,Boy,100,93,Right,ASMDD/speaker_12_b_100/93.wav
12,Boy,100,77,Right,ASMDD/speaker_12_b_100/77.wav
12,Boy,100,98,Right,ASMDD/speaker_12_b_100/98.wav
12,Boy,100,87,Right,ASMDD/speaker_12_b_100/87.wav
12,Boy,100,86,Right,ASMDD/speaker_12_b_100/86.wav
12,Boy,100,84,Right,ASMDD/speaker_12_b_100/84.wav
12,Boy,100,96,Right,ASMDD/speaker_12_b_100/96.wav
12,Boy,100,80,Right,ASMDD/speaker_12_b_100/80.wav
12,Boy,100,88,Right,ASMDD/speaker_12_b_100/88.wav
12,Boy,100,76,Right,ASMDD/speaker_12_b_100/76.wav
12,Boy,100,97,Right,ASMDD/speaker_12_b_100/97.wav
12,Boy,100,78,Right,ASMDD/speaker_12_b_100/78.wav
12,Boy,100,79,Right,ASMDD/speaker_12_b_100/79.wav
12,Boy,100,91,Right,ASMDD/speaker_12_b_100/91.wav
12,Boy,100,17,Wrong,ASMDD/speaker_12_b_100/17_N.wav
12,Boy,100,19,Wrong,ASMDD/speaker_12_b_100/19_N.wav
12,Boy,100,24,Wrong,ASMDD/speaker_12_b_100/24_N.wav
12,Boy,100,36,Wrong,ASMDD/speaker_12_b_100/36_N.wav
12,Boy,100,50,Wrong,ASMDD/speaker_12_b_100/50_N.wav
12,Boy,100,57,Wrong,ASMDD/speaker_12_b_100/57_N.wav
12,Boy,100,92,Wrong,ASMDD/speaker_12_b_100/92_N.wav
12,Boy,100,95,Wrong,ASMDD/speaker_12_b_100/95_N.wav
13,Boy,100,1,Right,ASMDD/speaker_13_b_100/1.wav
13,Boy,100,3,Right,ASMDD/speaker_13_b_100/3.wav
13,Boy,100,7,Right,ASMDD/speaker_13_b_100/7.wav
13,Boy,100,16,Right,ASMDD/speaker_13_b_100/16.wav
13,Boy,100,20,Right,ASMDD/speaker_13_b_100/20.wav
13,Boy,100,12,Right,ASMDD/speaker_13_b_100/12.wav
13,Boy,100,10,Right,ASMDD/speaker_13_b_100/10.wav
13,Boy,100,4,Right,ASMDD/speaker_13_b_100/4.wav
13,Boy,100,15,Right,ASMDD/speaker_13_b_100/15.wav
13,Boy,100,24,Right,ASMDD/speaker_13_b_100/24.wav
13,Boy,100,22,Right,ASMDD/speaker_13_b_100/22.wav
13,Boy,100,6,Right,ASMDD/speaker_13_b_100/6.wav
13,Boy,100,23,Right,ASMDD/speaker_13_b_100/23.wav
13,Boy,100,19,Right,ASMDD/speaker_13_b_100/19.wav
13,Boy,100,25,Right,ASMDD/speaker_13_b_100/25.wav
13,Boy,100,27,Right,ASMDD/speaker_13_b_100/27.wav
13,Boy,100,14,Right,ASMDD/speaker_13_b_100/14.wav
13,Boy,100,17,Right,ASMDD/speaker_13_b_100/17.wav
13,Boy,100,9,Right,ASMDD/speaker_13_b_100/9.wav
13,Boy,100,8,Right,ASMDD/speaker_13_b_100/8.wav
13,Boy,100,67,Right,ASMDD/speaker_13_b_100/67.wav
13,Boy,100,42,Right,ASMDD/speaker_13_b_100/42.wav
13,Boy,100,60,Right,ASMDD/speaker_13_b_100/60.wav
13,Boy,100,48,Right,ASMDD/speaker_13_b_100/48.wav
13,Boy,100,32,Right,ASMDD/speaker_13_b_100/32.wav
13,Boy,100,69,Right,ASMDD/speaker_13_b_100/69.wav
13,Boy,100,36,Right,ASMDD/speaker_13_b_100/36.wav
13,Boy,100,35,Right,ASMDD/speaker_13_b_100/35.wav
13,Boy,100,61,Right,ASMDD/speaker_13_b_100/61.wav
13,Boy,100,65,Right,ASMDD/speaker_13_b_100/65.wav
13,Boy,100,46,Right,ASMDD/speaker_13_b_100/46.wav
13,Boy,100,59,Right,ASMDD/speaker_13_b_100/59.wav
13,Boy,100,28,Right,ASMDD/speaker_13_b_100/28.wav
13,Boy,100,47,Right,ASMDD/speaker_13_b_100/47.wav
13,Boy,100,66,Right,ASMDD/speaker_13_b_100/66.wav
13,Boy,100,34,Right,ASMDD/speaker_13_b_100/34.wav
13,Boy,100,37,Right,ASMDD/speaker_13_b_100/37.wav
13,Boy,100,64,Right,ASMDD/speaker_13_b_100/64.wav
13,Boy,100,56,Right,ASMDD/speaker_13_b_100/56.wav
13,Boy,100,51,Right,ASMDD/speaker_13_b_100/51.wav
13,Boy,100,39,Right,ASMDD/speaker_13_b_100/39.wav
13,Boy,100,63,Right,ASMDD/speaker_13_b_100/63.wav
13,Boy,100,29,Right,ASMDD/speaker_13_b_100/29.wav
13,Boy,100,49,Right,ASMDD/speaker_13_b_100/49.wav
13,Boy,100,57,Right,ASMDD/speaker_13_b_100/57.wav
13,Boy,100,58,Right,ASMDD/speaker_13_b_100/58.wav
13,Boy,100,78,Right,ASMDD/speaker_13_b_100/78.wav
13,Boy,100,96,Right,ASMDD/speaker_13_b_100/96.wav
13,Boy,100,98,Right,ASMDD/speaker_13_b_100/98.wav
13,Boy,100,91,Right,ASMDD/speaker_13_b_100/91.wav
13,Boy,100,92,Right,ASMDD/speaker_13_b_100/92.wav
13,Boy,100,87,Right,ASMDD/speaker_13_b_100/87.wav
13,Boy,100,80,Right,ASMDD/speaker_13_b_100/80.wav
13,Boy,100,100,Right,ASMDD/speaker_13_b_100/100.wav
13,Boy,100,72,Right,ASMDD/speaker_13_b_100/72.wav
13,Boy,100,89,Right,ASMDD/speaker_13_b_100/89.wav
13,Boy,100,79,Right,ASMDD/speaker_13_b_100/79.wav
13,Boy,100,97,Right,ASMDD/speaker_13_b_100/97.wav
13,Boy,100,99,Right,ASMDD/speaker_13_b_100/99.wav
13,Boy,100,75,Right,ASMDD/speaker_13_b_100/75.wav
13,Boy,100,76,Right,ASMDD/speaker_13_b_100/76.wav
13,Boy,100,73,Right,ASMDD/speaker_13_b_100/73.wav
13,Boy,100,94,Right,ASMDD/speaker_13_b_100/94.wav
13,Boy,100,88,Right,ASMDD/speaker_13_b_100/88.wav
13,Boy,100,2,Wrong,ASMDD/speaker_13_b_100/2_N.wav
13,Boy,100,5,Wrong,ASMDD/speaker_13_b_100/5_N.wav
13,Boy,100,11,Wrong,ASMDD/speaker_13_b_100/11_N.wav
13,Boy,100,13,Wrong,ASMDD/speaker_13_b_100/13_N.wav
13,Boy,100,18,Wrong,ASMDD/speaker_13_b_100/18_N.wav
13,Boy,100,26,Wrong,ASMDD/speaker_13_b_100/26_N.wav
13,Boy,100,30,Wrong,ASMDD/speaker_13_b_100/30_N.wav
13,Boy,100,31,Wrong,ASMDD/speaker_13_b_100/31_N.wav
13,Boy,100,33,Wrong,ASMDD/speaker_13_b_100/33_N.wav
13,Boy,100,38,Wrong,ASMDD/speaker_13_b_100/38_N.wav
13,Boy,100,40,Wrong,ASMDD/speaker_13_b_100/40_N.wav
13,Boy,100,41,Wrong,ASMDD/speaker_13_b_100/41_N.wav
13,Boy,100,43,Wrong,ASMDD/speaker_13_b_100/43_N.wav
13,Boy,100,45,Wrong,ASMDD/speaker_13_b_100/45_N.wav
13,Boy,100,50,Wrong,ASMDD/speaker_13_b_100/50_N.wav
13,Boy,100,53,Wrong,ASMDD/speaker_13_b_100/53_N.wav
13,Boy,100,54,Wrong,ASMDD/speaker_13_b_100/54_N.wav
13,Boy,100,55,Wrong,ASMDD/speaker_13_b_100/55_N.wav
13,Boy,100,74,Wrong,ASMDD/speaker_13_b_100/74_N.wav
13,Boy,100,77,Wrong,ASMDD/speaker_13_b_100/77_N.wav
13,Boy,100,81,Wrong,ASMDD/speaker_13_b_100/81_N.wav
13,Boy,100,82,Wrong,ASMDD/speaker_13_b_100/82_N.wav
13,Boy,100,83,Wrong,ASMDD/speaker_13_b_100/83_N.wav
13,Boy,100,84,Wrong,ASMDD/speaker_13_b_100/84_N.wav
13,Boy,100,85,Wrong,ASMDD/speaker_13_b_100/85_N.wav
13,Boy,100,86,Wrong,ASMDD/speaker_13_b_100/86_N.wav
13,Boy,100,90,Wrong,ASMDD/speaker_13_b_100/90_N.wav
13,Boy,100,93,Wrong,ASMDD/speaker_13_b_100/93_N.wav
13,Boy,100,95,Wrong,ASMDD/speaker_13_b_100/95_N.wav
15,Boy,100,09,Right,ASMDD/speaker_15_b_100/09.wav
15,Boy,100,31,Right,ASMDD/speaker_15_b_100/31.wav
15,Boy,100,22,Right,ASMDD/speaker_15_b_100/22.wav
15,Boy,100,12,Right,ASMDD/speaker_15_b_100/12.wav
15,Boy,100,03,Right,ASMDD/speaker_15_b_100/03.wav
15,Boy,100,19,Right,ASMDD/speaker_15_b_100/19.wav
15,Boy,100,18,Right,ASMDD/speaker_15_b_100/18.wav
15,Boy,100,24,Right,ASMDD/speaker_15_b_100/24.wav
15,Boy,100,11,Right,ASMDD/speaker_15_b_100/11.wav
15,Boy,100,15,Right,ASMDD/speaker_15_b_100/15.wav
15,Boy,100,08,Right,ASMDD/speaker_15_b_100/08.wav
15,Boy,100,01,Right,ASMDD/speaker_15_b_100/01.wav
15,Boy,100,27,Right,ASMDD/speaker_15_b_100/27.wav
15,Boy,100,23,Right,ASMDD/speaker_15_b_100/23.wav
15,Boy,100,36,Right,ASMDD/speaker_15_b_100/36.wav
15,Boy,100,29,Right,ASMDD/speaker_15_b_100/29.wav
15,Boy,100,02,Right,ASMDD/speaker_15_b_100/02.wav
15,Boy,100,33,Right,ASMDD/speaker_15_b_100/33.wav
15,Boy,100,16,Right,ASMDD/speaker_15_b_100/16.wav
15,Boy,100,28,Right,ASMDD/speaker_15_b_100/28.wav
15,Boy,100,17,Right,ASMDD/speaker_15_b_100/17.wav
15,Boy,100,37,Right,ASMDD/speaker_15_b_100/37.wav
15,Boy,100,30,Right,ASMDD/speaker_15_b_100/30.wav
15,Boy,100,04,Right,ASMDD/speaker_15_b_100/04.wav
15,Boy,100,10,Right,ASMDD/speaker_15_b_100/10.wav
15,Boy,100,21,Right,ASMDD/speaker_15_b_100/21.wav
15,Boy,100,07,Right,ASMDD/speaker_15_b_100/07.wav
15,Boy,100,25,Right,ASMDD/speaker_15_b_100/25.wav
15,Boy,100,34,Right,ASMDD/speaker_15_b_100/34.wav
15,Boy,100,06,Right,ASMDD/speaker_15_b_100/06.wav
15,Boy,100,26,Right,ASMDD/speaker_15_b_100/26.wav
15,Boy,100,35,Right,ASMDD/speaker_15_b_100/35.wav
15,Boy,100,38,Right,ASMDD/speaker_15_b_100/38.wav
15,Boy,100,32,Right,ASMDD/speaker_15_b_100/32.wav
15,Boy,100,41,Right,ASMDD/speaker_15_b_100/41.wav
15,Boy,100,77,Right,ASMDD/speaker_15_b_100/77.wav
15,Boy,100,59,Right,ASMDD/speaker_15_b_100/59.wav
15,Boy,100,72,Right,ASMDD/speaker_15_b_100/72.wav
15,Boy,100,64,Right,ASMDD/speaker_15_b_100/64.wav
15,Boy,100,63,Right,ASMDD/speaker_15_b_100/63.wav
15,Boy,100,66,Right,ASMDD/speaker_15_b_100/66.wav
15,Boy,100,52,Right,ASMDD/speaker_15_b_100/52.wav
15,Boy,100,40,Right,ASMDD/speaker_15_b_100/40.wav
15,Boy,100,50,Right,ASMDD/speaker_15_b_100/50.wav
15,Boy,100,48,Right,ASMDD/speaker_15_b_100/48.wav
15,Boy,100,57,Right,ASMDD/speaker_15_b_100/57.wav
15,Boy,100,78,Right,ASMDD/speaker_15_b_100/78.wav
15,Boy,100,54,Right,ASMDD/speaker_15_b_100/54.wav
15,Boy,100,67,Right,ASMDD/speaker_15_b_100/67.wav
15,Boy,100,79,Right,ASMDD/speaker_15_b_100/79.wav
15,Boy,100,70,Right,ASMDD/speaker_15_b_100/70.wav
15,Boy,100,75,Right,ASMDD/speaker_15_b_100/75.wav
15,Boy,100,45,Right,ASMDD/speaker_15_b_100/45.wav
15,Boy,100,53,Right,ASMDD/speaker_15_b_100/53.wav
15,Boy,100,56,Right,ASMDD/speaker_15_b_100/56.wav
15,Boy,100,51,Right,ASMDD/speaker_15_b_100/51.wav
15,Boy,100,76,Right,ASMDD/speaker_15_b_100/76.wav
15,Boy,100,65,Right,ASMDD/speaker_15_b_100/65.wav
15,Boy,100,60,Right,ASMDD/speaker_15_b_100/60.wav
15,Boy,100,46,Right,ASMDD/speaker_15_b_100/46.wav
15,Boy,100,58,Right,ASMDD/speaker_15_b_100/58.wav
15,Boy,100,43,Right,ASMDD/speaker_15_b_100/43.wav
15,Boy,100,74,Right,ASMDD/speaker_15_b_100/74.wav
15,Boy,100,55,Right,ASMDD/speaker_15_b_100/55.wav
15,Boy,100,69,Right,ASMDD/speaker_15_b_100/69.wav
15,Boy,100,73,Right,ASMDD/speaker_15_b_100/73.wav
15,Boy,100,61,Right,ASMDD/speaker_15_b_100/61.wav
15,Boy,100,47,Right,ASMDD/speaker_15_b_100/47.wav
15,Boy,100,42,Right,ASMDD/speaker_15_b_100/42.wav
15,Boy,100,49,Right,ASMDD/speaker_15_b_100/49.wav
15,Boy,100,93,Right,ASMDD/speaker_15_b_100/93.wav
15,Boy,100,83,Right,ASMDD/speaker_15_b_100/83.wav
15,Boy,100,99,Right,ASMDD/speaker_15_b_100/99.wav
15,Boy,100,80,Right,ASMDD/speaker_15_b_100/80.wav
15,Boy,100,87,Right,ASMDD/speaker_15_b_100/87.wav
15,Boy,100,92,Right,ASMDD/speaker_15_b_100/92.wav
15,Boy,100,89,Right,ASMDD/speaker_15_b_100/89.wav
15,Boy,100,100,Right,ASMDD/speaker_15_b_100/100.wav
15,Boy,100,97,Right,ASMDD/speaker_15_b_100/97.wav
15,Boy,100,96,Right,ASMDD/speaker_15_b_100/96.wav
15,Boy,100,95,Right,ASMDD/speaker_15_b_100/95.wav
15,Boy,100,90,Right,ASMDD/speaker_15_b_100/90.wav
15,Boy,100,91,Right,ASMDD/speaker_15_b_100/91.wav
15,Boy,100,85,Right,ASMDD/speaker_15_b_100/85.wav
15,Boy,100,81,Right,ASMDD/speaker_15_b_100/81.wav
15,Boy,100,82,Right,ASMDD/speaker_15_b_100/82.wav
15,Boy,100,84,Right,ASMDD/speaker_15_b_100/84.wav
15,Boy,100,86,Right,ASMDD/speaker_15_b_100/86.wav
15,Boy,100,94,Right,ASMDD/speaker_15_b_100/94.wav
15,Boy,100,98,Right,ASMDD/speaker_15_b_100/98.wav
15,Boy,100,88,Right,ASMDD/speaker_15_b_100/88.wav
15,Boy,100,05,Wrong,ASMDD/speaker_15_b_100/05_N.wav
15,Boy,100,13,Wrong,ASMDD/speaker_15_b_100/13_N.wav
15,Boy,100,14,Wrong,ASMDD/speaker_15_b_100/14_N.wav
15,Boy,100,20,Wrong,ASMDD/speaker_15_b_100/20_N.wav
15,Boy,100,39,Wrong,ASMDD/speaker_15_b_100/39_N.wav
15,Boy,100,44,Wrong,ASMDD/speaker_15_b_100/44_N.wav
15,Boy,100,62,Wrong,ASMDD/speaker_15_b_100/62_N.wav
15,Boy,100,68,Wrong,ASMDD/speaker_15_b_100/68_N.wav
15,Boy,100,71,Wrong,ASMDD/speaker_15_b_100/71_N.wav
16,Boy,100,06,Right,ASMDD/speaker_16_b_100/06.wav
16,Boy,100,05,Right,ASMDD/speaker_16_b_100/05.wav
16,Boy,100,01,Right,ASMDD/speaker_16_b_100/01.wav
16,Boy,100,10,Right,ASMDD/speaker_16_b_100/10.wav
16,Boy,100,11,Right,ASMDD/speaker_16_b_100/11.wav
16,Boy,100,09,Right,ASMDD/speaker_16_b_100/09.wav
16,Boy,100,03,Right,ASMDD/speaker_16_b_100/03.wav
16,Boy,100,14,Right,ASMDD/speaker_16_b_100/14.wav
16,Boy,100,08,Right,ASMDD/speaker_16_b_100/08.wav
16,Boy,100,07,Right,ASMDD/speaker_16_b_100/07.wav
16,Boy,100,02,Right,ASMDD/speaker_16_b_100/02.wav
16,Boy,100,13,Right,ASMDD/speaker_16_b_100/13.wav
16,Boy,100,12,Right,ASMDD/speaker_16_b_100/12.wav
16,Boy,100,04,Right,ASMDD/speaker_16_b_100/04.wav
16,Boy,100,37,Right,ASMDD/speaker_16_b_100/37.wav
16,Boy,100,42,Right,ASMDD/speaker_16_b_100/42.wav
16,Boy,100,51,Right,ASMDD/speaker_16_b_100/51.wav
16,Boy,100,34,Right,ASMDD/speaker_16_b_100/34.wav
16,Boy,100,50,Right,ASMDD/speaker_16_b_100/50.wav
16,Boy,100,23,Right,ASMDD/speaker_16_b_100/23.wav
16,Boy,100,48,Right,ASMDD/speaker_16_b_100/48.wav
16,Boy,100,43,Right,ASMDD/speaker_16_b_100/43.wav
16,Boy,100,33,Right,ASMDD/speaker_16_b_100/33.wav
16,Boy,100,29,Right,ASMDD/speaker_16_b_100/29.wav
16,Boy,100,40,Right,ASMDD/speaker_16_b_100/40.wav
16,Boy,100,28,Right,ASMDD/speaker_16_b_100/28.wav
16,Boy,100,36,Right,ASMDD/speaker_16_b_100/36.wav
16,Boy,100,45,Right,ASMDD/speaker_16_b_100/45.wav
16,Boy,100,49,Right,ASMDD/speaker_16_b_100/49.wav
16,Boy,100,24,Right,ASMDD/speaker_16_b_100/24.wav
16,Boy,100,32,Right,ASMDD/speaker_16_b_100/32.wav
16,Boy,100,20,Right,ASMDD/speaker_16_b_100/20.wav
16,Boy,100,41,Right,ASMDD/speaker_16_b_100/41.wav
16,Boy,100,35,Right,ASMDD/speaker_16_b_100/35.wav
16,Boy,100,47,Right,ASMDD/speaker_16_b_100/47.wav
16,Boy,100,18,Right,ASMDD/speaker_16_b_100/18.wav
16,Boy,100,25,Right,ASMDD/speaker_16_b_100/25.wav
16,Boy,100,30,Right,ASMDD/speaker_16_b_100/30.wav
16,Boy,100,52,Right,ASMDD/speaker_16_b_100/52.wav
16,Boy,100,39,Right,ASMDD/speaker_16_b_100/39.wav
16,Boy,100,44,Right,ASMDD/speaker_16_b_100/44.wav
16,Boy,100,15,Right,ASMDD/speaker_16_b_100/15.wav
16,Boy,100,22,Right,ASMDD/speaker_16_b_100/22.wav
16,Boy,100,16,Right,ASMDD/speaker_16_b_100/16.wav
16,Boy,100,21,Right,ASMDD/speaker_16_b_100/21.wav
16,Boy,100,19,Right,ASMDD/speaker_16_b_100/19.wav
16,Boy,100,38,Right,ASMDD/speaker_16_b_100/38.wav
16,Boy,100,31,Right,ASMDD/speaker_16_b_100/31.wav
16,Boy,100,27,Right,ASMDD/speaker_16_b_100/27.wav
16,Boy,100,57,Right,ASMDD/speaker_16_b_100/57.wav
16,Boy,100,59,Right,ASMDD/speaker_16_b_100/59.wav
16,Boy,100,58,Right,ASMDD/speaker_16_b_100/58.wav
16,Boy,100,77,Right,ASMDD/speaker_16_b_100/77.wav
16,Boy,100,86,Right,ASMDD/speaker_16_b_100/86.wav
16,Boy,100,84,Right,ASMDD/speaker_16_b_100/84.wav
16,Boy,100,69,Right,ASMDD/speaker_16_b_100/69.wav
16,Boy,100,60,Right,ASMDD/speaker_16_b_100/60.wav
16,Boy,100,67,Right,ASMDD/speaker_16_b_100/67.wav
16,Boy,100,55,Right,ASMDD/speaker_16_b_100/55.wav
16,Boy,100,80,Right,ASMDD/speaker_16_b_100/80.wav
16,Boy,100,65,Right,ASMDD/speaker_16_b_100/65.wav
16,Boy,100,89,Right,ASMDD/speaker_16_b_100/89.wav
16,Boy,100,85,Right,ASMDD/speaker_16_b_100/85.wav
16,Boy,100,76,Right,ASMDD/speaker_16_b_100/76.wav
16,Boy,100,53,Right,ASMDD/speaker_16_b_100/53.wav
16,Boy,100,88,Right,ASMDD/speaker_16_b_100/88.wav
16,Boy,100,70,Right,ASMDD/speaker_16_b_100/70.wav
16,Boy,100,73,Right,ASMDD/speaker_16_b_100/73.wav
16,Boy,100,90,Right,ASMDD/speaker_16_b_100/90.wav
16,Boy,100,82,Right,ASMDD/speaker_16_b_100/82.wav
16,Boy,100,63,Right,ASMDD/speaker_16_b_100/63.wav
16,Boy,100,79,Right,ASMDD/speaker_16_b_100/79.wav
16,Boy,100,56,Right,ASMDD/speaker_16_b_100/56.wav
16,Boy,100,74,Right,ASMDD/speaker_16_b_100/74.wav
16,Boy,100,71,Right,ASMDD/speaker_16_b_100/71.wav
16,Boy,100,61,Right,ASMDD/speaker_16_b_100/61.wav
16,Boy,100,62,Right,ASMDD/speaker_16_b_100/62.wav
16,Boy,100,91,Right,ASMDD/speaker_16_b_100/91.wav
16,Boy,100,72,Right,ASMDD/speaker_16_b_100/72.wav
16,Boy,100,81,Right,ASMDD/speaker_16_b_100/81.wav
16,Boy,100,54,Right,ASMDD/speaker_16_b_100/54.wav
16,Boy,100,68,Right,ASMDD/speaker_16_b_100/68.wav
16,Boy,100,75,Right,ASMDD/speaker_16_b_100/75.wav
16,Boy,100,64,Right,ASMDD/speaker_16_b_100/64.wav
16,Boy,100,99,Right,ASMDD/speaker_16_b_100/99.wav
16,Boy,100,96,Right,ASMDD/speaker_16_b_100/96.wav
16,Boy,100,93,Right,ASMDD/speaker_16_b_100/93.wav
16,Boy,100,92,Right,ASMDD/speaker_16_b_100/92.wav
16,Boy,100,94,Right,ASMDD/speaker_16_b_100/94.wav
16,Boy,100,98,Right,ASMDD/speaker_16_b_100/98.wav
16,Boy,100,97,Right,ASMDD/speaker_16_b_100/97.wav
16,Boy,100,100,Right,ASMDD/speaker_16_b_100/100.wav
16,Boy,100,17,Wrong,ASMDD/speaker_16_b_100/17_N.wav
16,Boy,100,26,Wrong,ASMDD/speaker_16_b_100/26_N.wav
16,Boy,100,46,Wrong,ASMDD/speaker_16_b_100/46_N.wav
16,Boy,100,66,Wrong,ASMDD/speaker_16_b_100/66_N.wav
16,Boy,100,78,Wrong,ASMDD/speaker_16_b_100/78_N.wav
16,Boy,100,83,Wrong,ASMDD/speaker_16_b_100/83_N.wav
16,Boy,100,95,Wrong,ASMDD/speaker_16_b_100/95_N.wav
17,Boy,100,01,Right,ASMDD/speaker_17_b_100/01.wav
17,Boy,100,12,Right,ASMDD/speaker_17_b_100/12.wav
17,Boy,100,02,Right,ASMDD/speaker_17_b_100/02.wav
17,Boy,100,08,Right,ASMDD/speaker_17_b_100/08.wav
17,Boy,100,05,Right,ASMDD/speaker_17_b_100/05.wav
17,Boy,100,07,Right,ASMDD/speaker_17_b_100/07.wav
17,Boy,100,03,Right,ASMDD/speaker_17_b_100/03.wav
17,Boy,100,14,Right,ASMDD/speaker_17_b_100/14.wav
17,Boy,100,10,Right,ASMDD/speaker_17_b_100/10.wav
17,Boy,100,09,Right,ASMDD/speaker_17_b_100/09.wav
